City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
346,Suntar,RU,62.1444,117.6319,-13.47,99,98,2.8,overcast clouds
347,Kyren,RU,51.6828,102.1408,12.07,92,100,1.07,overcast clouds
348,Goderich,CA,43.7501,-81.7165,41.92,60,89,9.22,overcast clouds
349,Ponta Delgada,PT,37.7333,-25.6667,65.5,63,75,6.91,broken clouds
350,Jalu,LY,29.0331,21.5482,65.16,42,13,9.62,few clouds
351,Buraydah,SA,26.326,43.975,68.45,37,45,3.49,scattered clouds
352,Lannion,FR,48.75,-3.4167,49.98,87,75,4.61,broken clouds
353,Porto Novo,BJ,6.4965,2.6036,84.02,81,51,7.29,broken clouds
354,Colares,PT,38.7992,-9.4469,63.28,55,90,8.01,overcast clouds
355,Sagaing,MM,21.8787,95.9797,69.62,92,71,1.48,broken clouds
356,Paidha,UG,2.4167,30.9855,62.31,72,39,5.06,scattered clouds
357,Sao Filipe,CV,14.8961,-24.4956,78.87,77,100,5.48,overcast clouds
358,Aswan,EG,24.0934,32.907,67.3,48,0,11.5,clear sky
359,Otane,NZ,-39.8833,176.6333,72.39,43,0,2.39,clear sky
360,Meadow Lake,US,34.8014,-106.5436,63.37,21,23,5.86,few clouds
361,Kidal,ML,18.4411,1.4078,78.37,15,46,10.87,scattered clouds
362,Namibe,AO,-15.1961,12.1522,71.83,70,8,8.46,clear sky
363,Vanimo,PG,-2.6741,141.3028,80.22,84,95,2.08,overcast clouds
364,Abu Samrah,SY,35.3029,37.1841,55.71,85,100,7.38,overcast clouds
365,Humaita,BR,-7.5061,-63.0208,74.48,96,100,3.06,overcast clouds
366,Mildura,AU,-34.2,142.15,60.76,63,90,9.22,overcast clouds
367,Khrebtovaya,RU,56.7032,104.2494,1.31,96,100,3.22,overcast clouds
368,New Ulm,US,44.3125,-94.4605,44.56,47,1,17.27,clear sky
369,Pontianak,ID,-0.0333,109.3333,75.18,94,90,1.14,overcast clouds
370,Malim,PH,7.452,123.4312,80.13,81,20,1.52,few clouds
371,Esil,KZ,51.9556,66.4042,15.37,91,100,13.71,overcast clouds
372,Pontian Kecil,MY,1.4801,103.3899,80.73,89,96,4.74,moderate rain
373,Gamba,GA,-2.65,10.0,77.92,89,100,5.77,moderate rain
374,Nabire,ID,-3.3667,135.4833,77.22,87,69,2.66,broken clouds
375,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.09,97,100,9.95,overcast clouds
376,Surt,LY,31.2089,16.5887,68.43,66,93,10.83,overcast clouds
377,Takoradi,GH,4.8845,-1.7554,79.79,84,2,3.69,clear sky
378,Tessalit,ML,20.1986,1.0114,75.15,14,100,11.72,overcast clouds
379,Jaypur,IN,18.85,82.5833,69.57,95,95,3.02,overcast clouds
380,Half Moon Bay,US,37.4636,-122.4286,68.7,84,90,0.0,overcast clouds
381,Sobolevo,RU,54.4299,31.8996,37.62,98,100,14.58,overcast clouds
382,Honiara,SB,-9.4333,159.95,84.22,70,73,2.21,broken clouds
383,Lingao,CN,19.9103,109.6859,71.1,84,75,8.81,broken clouds
384,Mareeba,AU,-17.0,145.4333,75.33,83,3,8.12,clear sky
385,Goure,NE,13.9835,10.2704,85.01,15,2,10.04,clear sky
386,Mindelo,CV,16.8901,-24.9804,76.55,73,75,6.91,broken clouds
387,Naze,JP,28.3667,129.4833,68.92,80,33,10.2,scattered clouds
388,Hami,CN,42.8,93.45,31.59,56,100,11.99,overcast clouds
389,Rio Grande,BR,-32.035,-52.0986,71.71,60,0,9.13,clear sky
390,De-Kastri,RU,51.4667,140.7833,17.28,85,49,12.55,scattered clouds
391,Sovetskiy,RU,61.3614,63.5842,25.68,92,100,10.38,overcast clouds
392,Hokitika,NZ,-42.7167,170.9667,58.77,72,100,6.98,overcast clouds
393,Linhai,CN,28.85,121.1167,57.92,86,100,1.43,overcast clouds
394,Mahebourg,MU,-20.4081,57.7,75.49,69,20,8.05,few clouds
395,Rio Gallegos,AR,-51.6226,-69.2181,64.45,29,40,35.68,scattered clouds
396,Nizwa,OM,22.9333,57.5333,66.38,59,0,3.27,clear sky
397,East London,ZA,-33.0153,27.9116,60.69,83,18,5.5,light rain
398,Marystown,CA,47.1666,-55.1483,53.85,100,100,13.0,overcast clouds
399,Qiongshan,CN,20.0058,110.3542,67.98,100,40,0.0,scattered clouds
400,Eresos,GR,39.1667,25.9333,53.11,67,36,18.52,scattered clouds
401,Kanniyakumari,IN,8.0833,77.5667,78.42,86,85,16.91,overcast clouds
402,Beira,MZ,-19.8436,34.8389,77.81,87,88,7.78,overcast clouds
403,Martapura,ID,-3.4167,114.85,75.29,100,90,3.44,overcast clouds
404,Borovoy,RU,55.4333,86.0833,2.48,78,75,11.18,light snow
405,Kanke,IN,23.4333,85.3167,64.42,88,72,0.0,haze
406,Urdoma,RU,61.7533,48.5442,30.33,89,100,10.04,overcast clouds
407,Elmira,US,42.0898,-76.8077,39.52,76,90,11.5,overcast clouds
408,Bhinmal,IN,25.0,72.25,72.55,82,100,2.26,overcast clouds
409,Peleduy,RU,59.6289,112.7406,9.36,97,100,2.8,overcast clouds
410,Clyde River,CA,70.4692,-68.5914,8.83,85,90,16.11,light snow
411,Sorland,NO,67.667,12.6934,41.07,67,100,28.12,overcast clouds
412,Imaculada,BR,-7.3897,-37.5092,83.16,33,54,12.46,broken clouds
413,Kichera,RU,55.9375,110.0997,7.09,83,100,7.47,overcast clouds
414,Saint-Joseph,RE,-21.3667,55.6167,73.76,77,15,9.82,few clouds
415,Rojhan,PK,28.6868,69.9534,65.95,19,0,8.19,clear sky
416,Manzanillo,CU,20.3433,-77.1167,82.22,63,100,3.15,overcast clouds
417,Millbrook,US,32.4799,-86.3619,66.27,27,1,6.91,clear sky
418,Naryan-Mar,RU,67.6713,53.087,23.18,94,100,12.8,overcast clouds
419,Corn Island,NI,12.1694,-83.0418,81.37,80,100,16.33,overcast clouds
420,Tavda,RU,58.0425,65.2726,22.98,89,100,10.65,overcast clouds
421,Umtata,ZA,-31.5889,28.7844,52.36,87,47,3.44,scattered clouds
422,Revelstoke,CA,50.9832,-118.2023,37.42,60,90,8.05,overcast clouds
423,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,77.25,85,86,0.51,overcast clouds
424,Olivenza,ES,38.6832,-7.103,57.2,60,62,7.18,broken clouds
425,Talara,PE,-4.5772,-81.2719,74.16,64,0,14.97,clear sky
426,Nantucket,US,41.2835,-70.0995,46.51,60,6,26.89,clear sky
427,Tall Kayf,TR,37.0833,41.0667,56.59,47,0,4.61,clear sky
428,Setermoen,NO,68.861,18.3486,21.16,99,99,2.8,snow
429,Belmonte,BR,-15.8631,-38.8828,79.3,86,35,10.29,scattered clouds
430,Dubti,ET,11.7361,41.0853,80.01,42,43,8.81,scattered clouds
431,Cozumel,MX,20.5083,-86.9458,82.47,79,75,5.01,broken clouds
432,Hailar,CN,49.2,119.7,17.62,91,100,1.9,overcast clouds
433,Francisco Sa,BR,-16.4758,-43.4883,77.14,73,100,0.67,overcast clouds
434,Basco,PH,20.4487,121.9702,79.36,78,65,18.59,broken clouds
435,Flin Flon,CA,54.7682,-101.865,21.04,79,90,8.05,overcast clouds
436,Methoni,GR,36.8197,21.7049,57.22,78,55,6.8,broken clouds
437,Boca Do Acre,BR,-8.7522,-67.3978,73.54,97,98,0.76,overcast clouds
438,Lompoc,US,34.6391,-120.4579,70.11,70,1,11.5,clear sky
439,Port Hueneme,US,34.1478,-119.1951,76.64,75,40,8.05,scattered clouds
440,Barnova,RO,47.0667,27.6167,47.84,76,90,8.05,overcast clouds
441,Shu,KZ,43.5983,73.7614,23.29,60,0,4.12,clear sky
442,Saint-Francois,FR,46.4154,3.9054,39.47,98,90,8.05,mist
443,Andenes,NO,69.3143,16.1194,37.38,87,40,12.66,scattered clouds
444,Tautira,PF,-17.7333,-149.15,87.82,71,37,18.32,scattered clouds
445,Point Pedro,LK,9.8167,80.2333,79.81,85,64,16.42,broken clouds
446,Ketchikan,US,55.3422,-131.6461,39.67,93,90,16.11,light rain
447,Howard Springs,AU,-12.497,131.047,82.31,95,84,6.44,broken clouds
448,San Cristobal,VE,7.7669,-72.225,73.11,74,96,0.74,overcast clouds
449,Elko,US,41.0002,-115.5012,52.74,49,96,13.0,overcast clouds
450,Vygonichi,RU,53.0985,34.0673,35.71,100,100,11.18,fog
451,Margate,GB,51.3813,1.3862,52.3,83,18,7.23,few clouds
452,Uchaly,RU,54.2996,59.4521,21.43,87,100,11.88,overcast clouds
453,Ugoofaaru,MV,5.6667,73.0,80.94,71,75,19.55,broken clouds
454,Paita,PE,-5.0892,-81.1144,73.96,82,100,15.37,overcast clouds
455,Fountain Hills,US,33.6117,-111.7174,82.27,14,1,1.99,clear sky
456,Chapais,CA,49.7834,-74.8492,26.38,83,100,15.39,overcast clouds
457,New Glasgow,CA,45.5834,-62.6486,43.18,82,92,11.79,overcast clouds
458,Kahului,US,20.8947,-156.47,87.82,62,20,14.97,few clouds
459,Grants Pass,US,42.439,-123.3284,53.44,68,90,1.01,overcast clouds
460,Monrovia,LR,6.3005,-10.7969,76.77,83,53,5.84,light rain
461,Naron,ES,43.5167,-8.1528,53.02,68,7,5.37,clear sky
462,Nushki,PK,29.5542,66.0215,43.7,44,0,0.96,clear sky
463,Arkhangelskoye,RU,55.8549,35.3287,32.45,97,100,10.96,light snow
464,Winnemucca,US,40.973,-117.7357,53.65,58,90,17.27,overcast clouds
465,North Bend,US,43.4065,-124.2243,54.25,87,75,13.8,broken clouds
466,Sept-Iles,CA,50.2001,-66.3821,37.83,85,75,8.01,broken clouds
467,Wajima,JP,37.4,136.9,52.7,72,10,13.76,clear sky
468,San Jose,US,37.3394,-121.895,69.67,70,75,3.0,broken clouds
469,Wairoa,NZ,-39.0333,177.3667,70.56,51,72,4.0,broken clouds
470,Rani,IN,25.3503,73.3089,68.02,90,92,3.2,overcast clouds
471,Ayan,RU,56.45,138.1667,10.29,75,100,17.16,overcast clouds
472,Nicoya,CR,10.1483,-85.452,89.15,82,58,4.88,broken clouds
473,Bend,US,44.0582,-121.3153,48.06,58,97,3.0,overcast clouds
474,Puerto Leguizamo,CO,-0.1934,-74.7819,81.84,66,100,1.32,overcast clouds
475,Kirakira,SB,-10.4544,161.9205,83.41,68,100,0.51,overcast clouds
476,Puerto Asis,CO,0.5133,-76.5007,81.16,93,28,2.04,scattered clouds
477,Skjervoy,NO,70.0311,20.9714,38.59,95,95,11.23,moderate rain
478,Kwinana,AU,-32.25,115.7667,60.24,73,0,13.53,clear sky
479,Port Arthur,CN,38.8,121.2667,35.82,46,99,1.7,overcast clouds
480,Chalon-Sur-Saone,FR,46.7833,4.85,41.99,90,1,3.24,clear sky
481,Ixtapa,MX,20.7,-105.2,85.23,51,1,11.5,clear sky
482,Cockburn Town,TC,21.4612,-71.1419,80.56,74,40,13.8,scattered clouds
483,Kijang,KR,35.2442,129.2139,46.13,70,58,6.53,broken clouds
484,Santiago De Cao,PE,-7.9589,-79.2392,66.33,77,98,10.36,overcast clouds
485,Omboue,GA,-1.5746,9.2618,76.8,94,100,7.74,light rain
486,Hastings,GB,50.8552,0.5729,52.32,82,61,2.04,broken clouds
487,Pangai,TO,-19.8,-174.35,82.51,69,20,2.3,few clouds
488,Draganesti,RO,45.7833,27.4667,46.35,64,100,3.42,overcast clouds
489,Saint-Georges,GD,12.0564,-61.7485,83.88,74,20,13.8,few clouds
490,Cacador,BR,-26.7753,-51.015,62.28,88,43,3.2,scattered clouds
491,Tambura,SS,5.6,27.4667,74.39,72,65,3.38,broken clouds
492,Kosh-Agach,RU,50.0,88.6667,-4.38,67,94,3.11,overcast clouds
493,Xuddur,SO,4.1213,43.8894,75.2,57,17,11.21,few clouds
494,Faranah,GN,10.0404,-10.7434,72.68,53,14,1.36,few clouds
495,Oswego,US,43.4501,-76.1497,39.15,65,57,7.0,broken clouds
496,Cervo,ES,43.6702,-7.4101,51.96,72,2,5.5,clear sky
497,Asau,RO,46.4333,26.4,45.52,66,100,8.05,overcast clouds
498,Vestmanna,FO,62.1564,-7.1664,43.72,76,75,21.85,broken clouds
499,Verkhnevilyuysk,RU,63.4453,120.3167,-18.44,99,99,2.64,overcast clouds
500,Kaeo,NZ,-35.1,173.7833,68.32,78,100,6.87,overcast clouds
501,Camopi,GF,3.1655,-52.3158,75.4,92,90,2.77,overcast clouds
502,Fort Nelson,CA,58.8053,-122.7002,6.39,78,75,5.75,broken clouds
503,Dandong,CN,40.1292,124.3947,35.37,54,100,3.58,overcast clouds
504,Oskemen,KZ,49.9565,82.6119,-5.84,84,20,8.95,few clouds
505,Isla Vista,US,34.4133,-119.861,76.35,66,20,3.44,haze
506,Port-Gentil,GA,-0.7193,8.7815,78.76,94,75,14.97,thunderstorm with light rain
507,Severo-Kurilsk,RU,50.6789,156.125,36.27,95,100,30.49,light rain
508,Jeremie,HT,18.65,-74.1167,80.64,75,63,4.16,broken clouds
509,Ebbs,AT,47.6333,12.2167,37.45,90,29,3.33,scattered clouds
510,Odweyne,SO,9.4092,45.064,65.75,33,11,6.46,few clouds
511,Floresti,MD,47.8933,28.3014,45.19,87,100,13.11,overcast clouds
512,Mbarara,UG,-0.608,30.65,61.61,88,50,3.02,scattered clouds
513,Mushie,CD,-3.0167,16.9,73.99,88,98,2.37,overcast clouds
514,Humboldt,US,40.6665,-123.9178,49.05,90,98,4.07,overcast clouds
515,Mayo,US,38.8876,-76.5119,45.95,51,2,11.01,clear sky
516,Salalah,OM,17.0151,54.0924,75.29,78,0,4.61,clear sky
517,Japura,ID,-0.3167,102.35,74.71,98,100,1.05,light rain
518,Yanji,CN,42.9075,129.5078,26.17,70,33,1.43,scattered clouds
519,Turbat,PK,26.0023,63.044,63.34,16,0,17.74,clear sky
520,Prince Rupert,CA,54.3161,-130.3201,44.29,90,90,8.05,moderate rain
521,Zheleznodorozhnyy,RU,55.7503,38.0042,36.21,97,100,10.22,overcast clouds
522,Ilesha,NG,7.1371,5.2583,73.65,97,96,2.3,overcast clouds
523,Yarada,IN,17.65,83.2667,77.32,94,75,3.44,mist
524,Caucaia,BR,-3.7361,-38.6531,86.07,70,20,10.36,few clouds
525,Lugovoy,KZ,42.9472,72.7644,25.2,66,1,5.14,clear sky
526,Little Current,CA,45.9793,-81.9248,37.49,65,33,11.7,scattered clouds
527,Biak,ID,-0.9131,122.8766,77.13,79,31,1.1,scattered clouds
528,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,21.79,74,75,8.95,light snow
529,Port Shepstone,ZA,-30.7414,30.455,61.63,78,31,5.32,scattered clouds
530,San Luis,AR,-33.295,-66.3356,81.9,25,14,12.48,few clouds
531,Porgera,PG,-5.4667,143.2,48.6,92,100,1.5,overcast clouds
532,Ngunguru,NZ,-35.6167,174.5,68.16,77,100,6.02,overcast clouds
533,Vilhena,BR,-12.7406,-60.1458,71.82,94,75,9.22,light rain
534,Zhigansk,RU,66.7697,123.3711,-18.6,98,100,6.71,overcast clouds
535,Pasaje,EC,-3.3333,-79.8167,76.71,71,96,5.19,overcast clouds
536,Mudgal,IN,16.0167,76.4333,70.68,95,99,12.77,overcast clouds
537,Bambanglipuro,ID,-7.95,110.2833,75.13,93,100,3.71,light rain
538,Talnakh,RU,69.4865,88.3972,-4.14,95,97,7.14,overcast clouds
539,Manakara,MG,-22.1333,48.0167,71.24,94,3,5.84,clear sky
540,Pasighat,IN,28.0667,95.3333,59.88,52,0,3.36,clear sky
541,Cortez,US,37.3489,-108.5859,57.52,25,1,5.75,clear sky
542,Cuenca,EC,-2.8833,-78.9833,64.53,59,75,10.36,broken clouds
543,Sozimskiy,RU,59.7418,52.2482,25.29,93,98,10.33,overcast clouds
544,Lexington,US,37.9887,-84.4777,42.12,48,1,1.99,clear sky
545,Marang,MY,5.2056,103.2059,76.93,88,100,3.2,overcast clouds
546,Bridlington,GB,54.0831,-0.1919,52.29,90,10,13.44,clear sky
547,Hervey Bay,AU,-25.2986,152.8535,73.51,61,29,3.76,scattered clouds
548,Te Anau,NZ,-45.4167,167.7167,53.13,94,100,5.44,overcast clouds
549,Borogontsy,RU,62.6683,131.1683,-18.63,99,98,1.1,overcast clouds
550,Gizo,SB,-8.103,156.8419,81.82,73,97,7.49,overcast clouds
551,Velsk,RU,61.0701,42.0983,31.37,89,100,9.4,overcast clouds
552,Miandrivazo,MG,-19.5167,45.4667,79.36,79,4,2.77,clear sky
553,Lovozero,RU,68.005,35.0117,26.65,97,100,3.91,light snow
554,Cachoeira Do Sul,BR,-30.0392,-52.8939,68.0,54,0,6.62,clear sky
555,Jacareacanga,BR,-6.2222,-57.7528,76.23,95,96,0.89,light rain
556,Kargasok,RU,59.0556,80.8572,-7.91,100,63,4.74,broken clouds
557,Tuatapere,NZ,-46.1333,167.6833,57.18,81,100,6.64,light rain
558,Khandagayty,RU,50.7333,92.05,2.48,59,12,10.13,few clouds
559,Hobyo,SO,5.3505,48.5268,78.94,66,63,10.04,broken clouds
560,Palmas,BR,-10.2128,-48.3603,85.87,66,40,5.75,scattered clouds
561,Shimoda,JP,34.6667,138.95,53.1,71,0,11.12,clear sky
562,Steinau,DE,53.6833,8.8833,53.65,93,75,16.11,broken clouds
563,Ridgecrest,US,35.6225,-117.6709,72.64,19,75,1.01,broken clouds
564,Camacha,PT,33.0833,-16.3333,62.02,68,20,8.05,few clouds
565,Antofagasta,CL,-23.65,-70.4,63.68,71,4,6.17,clear sky
566,Broken Hill,AU,-31.95,141.4333,62.31,94,75,8.05,moderate rain
567,Romitan,UZ,39.9343,64.3814,28.35,74,0,2.3,clear sky
568,Mbour,SN,14.422,-16.9638,79.65,68,54,13.49,broken clouds
569,Rusape,ZW,-18.5278,32.1284,64.92,81,100,2.1,light rain
570,Sioux Lookout,CA,50.1001,-91.917,26.98,74,90,12.66,overcast clouds
571,Quelimane,MZ,-17.8786,36.8883,79.52,83,92,2.42,overcast clouds
572,Pitsunda,GE,43.1592,40.3378,50.18,86,100,2.73,overcast clouds
573,Chipinge,ZW,-20.1883,32.6236,63.37,97,99,2.15,light rain
574,Genhe,CN,50.7833,121.5167,12.52,80,100,0.85,overcast clouds
575,Alekseyevsk,RU,57.8406,108.3492,-5.76,100,99,1.99,overcast clouds
576,Houma,US,29.5958,-90.7195,68.0,40,0,8.01,clear sky
577,Saint-Augustin,CA,51.226,-58.6502,36.84,97,100,7.31,overcast clouds
578,Beyneu,KZ,45.3167,55.2,26.01,76,68,13.73,broken clouds
579,Simbahan,PH,6.3032,120.5836,82.72,75,25,3.49,scattered clouds
580,Ahar,IR,38.4774,47.0699,39.25,47,37,5.55,scattered clouds
581,Kieta,PG,-6.2167,155.6333,78.85,77,100,4.03,overcast clouds
582,Khani,GE,41.9563,42.9566,38.77,90,99,0.38,overcast clouds
583,Kulhudhuffushi,MV,6.6221,73.07,80.71,70,63,19.64,broken clouds
584,Victor Harbor,AU,-35.5667,138.6167,57.99,73,100,1.01,overcast clouds
585,Kyshtovka,RU,56.555,76.6271,14.79,95,100,8.75,light snow
586,Mackenzie,CA,55.2999,-123.1698,28.62,80,90,6.91,overcast clouds
587,Vakhrushev,RU,48.9833,142.9667,30.85,64,72,16.17,broken clouds
588,Liverpool,GB,53.4106,-2.9779,52.45,83,75,6.91,broken clouds
589,Chandler,US,33.3062,-111.8412,83.19,16,94,1.01,overcast clouds
590,Yumen,CN,40.2833,97.2,27.14,77,100,18.34,overcast clouds
591,Kurilsk,RU,45.2333,147.8833,38.82,82,97,33.64,overcast clouds
592,That Phanom,TH,16.9364,104.7104,70.7,84,97,3.71,overcast clouds
593,Vila Velha,BR,-20.3297,-40.2925,78.75,89,75,7.0,moderate rain
594,Gushikawa,JP,26.3544,127.8686,70.83,94,1,5.75,clear sky
595,Vilyuysk,RU,63.7553,121.6247,-26.52,100,57,2.48,broken clouds
596,Nichinan,JP,31.6,131.3667,47.35,68,0,8.23,clear sky
597,Lawton,US,34.6087,-98.3903,63.93,27,20,18.41,few clouds
598,Maceio,BR,-9.6658,-35.7353,80.04,78,20,6.91,few clouds
599,Indian Head,US,38.6001,-77.1622,46.29,45,1,5.99,clear sky
600,Mandera,KE,3.9366,41.867,83.75,43,19,6.44,few clouds
601,Obo,CF,5.3998,26.4869,72.37,84,78,3.78,broken clouds
602,Nata,PA,8.3333,-80.5167,80.47,75,65,8.01,broken clouds
603,Siguiri,GN,11.6667,-9.5,78.85,24,11,1.63,few clouds
604,Mudhol,IN,16.35,75.2833,70.93,95,100,10.63,overcast clouds
605,Tiznit,MA,29.5833,-9.5,59.68,71,44,3.38,scattered clouds
606,Magadan,RU,59.5667,150.8,16.54,79,60,10.76,broken clouds
607,Muramatsu,JP,37.6833,139.1833,52.86,80,82,2.53,broken clouds
608,Gumdag,TM,39.2061,54.5906,39.78,40,42,11.18,scattered clouds
609,Huayang,CN,34.4155,109.9939,40.14,82,100,2.53,overcast clouds
610,Mahon,ES,39.8885,4.2658,57.76,94,20,5.75,few clouds
611,Moerai,PF,-22.4333,-151.3333,75.22,67,56,13.31,broken clouds
612,Mogadishu,SO,2.0371,45.3438,79.68,80,13,11.3,few clouds
613,Vila Do Maio,CV,15.1333,-23.2167,77.79,80,100,15.1,overcast clouds
614,Shache,CN,38.4167,77.2406,32.99,38,0,5.17,clear sky
615,Derzhavinsk,KZ,51.1,66.3167,13.51,93,99,12.37,overcast clouds
616,Svetlogorsk,BY,52.6333,29.7333,45.52,97,100,15.3,overcast clouds
617,Kokorevka,RU,52.5872,34.2778,36.28,98,100,10.65,overcast clouds
618,Nagayo,JP,32.8242,129.8861,47.55,93,0,5.75,clear sky
619,Poum,NC,-20.2333,164.0167,77.41,73,1,20.62,clear sky
620,Awjilah,LY,29.1081,21.2869,64.78,47,23,9.48,few clouds
621,Bilaspur,IN,22.0833,82.15,69.1,55,81,5.3,broken clouds
622,Zabol,AF,32.25,67.25,36.82,35,0,0.98,clear sky
623,Kashi,CN,39.4547,75.9797,34.81,37,0,2.24,clear sky
624,Gandu,BR,-13.7439,-39.4867,72.68,94,55,3.04,broken clouds
625,Ormond Beach,US,29.2858,-81.0559,73.54,76,90,8.99,overcast clouds
626,Motihari,IN,26.65,84.9167,66.74,69,32,3.31,scattered clouds
627,Esmeraldas,BR,-19.7625,-44.3139,75.51,95,100,3.09,light rain
628,Acarau,BR,-2.8856,-40.12,81.48,79,22,20.04,few clouds
629,Perigueux,FR,45.1833,0.7167,43.09,80,0,3.74,clear sky
630,Chimore,BO,-16.9833,-65.1333,77.34,71,92,2.51,overcast clouds
631,Misratah,LY,32.3754,15.0925,68.14,64,37,10.87,scattered clouds
632,Jacksonville,US,30.3322,-81.6556,65.43,69,75,3.0,broken clouds
633,Zhongxing,CN,33.7039,118.6792,52.75,80,65,7.47,broken clouds
634,Linhares,BR,-19.3911,-40.0722,75.6,88,65,8.41,broken clouds
635,Kerman,IR,30.2832,57.0788,39.06,65,0,0.0,clear sky
636,Evensk,RU,61.95,159.2333,19.62,92,100,18.99,light snow
637,Anuradhapura,LK,8.3565,80.4173,74.59,92,75,9.37,broken clouds
638,North Platte,US,41.1239,-100.7654,59.99,29,1,1.99,clear sky
639,Dosso,NE,13.049,3.1937,82.15,15,14,7.67,few clouds
640,Ust-Barguzin,RU,53.45,108.9833,13.98,96,100,5.03,overcast clouds
641,Majene,ID,-3.5403,118.9707,79.2,83,96,3.04,overcast clouds
642,Spartanburg,US,34.9496,-81.9321,57.7,24,1,3.44,clear sky
643,Yingcheng,CN,30.95,113.55,55.45,60,100,6.06,light rain
644,Kurumkan,RU,54.3,110.3,7.25,87,97,3.58,overcast clouds
645,Whitehorse,CA,60.7161,-135.0538,-1.89,70,20,4.0,few clouds
646,Lufilufi,WS,-13.8745,-171.5986,89.38,81,93,14.99,light rain
647,Bail Hongal,IN,15.8167,74.8667,69.58,97,100,9.13,light rain
648,Imeni Poliny Osipenko,RU,52.4201,136.4853,-2.4,97,17,1.63,few clouds
649,Ternate,ID,0.8,127.4,81.12,80,89,5.26,overcast clouds
650,Karjat,IN,18.9167,73.3333,81.88,82,91,3.62,light rain
651,Nesna,NO,66.1967,13.0213,41.41,71,100,32.46,overcast clouds
652,Launceston,AU,-41.45,147.1667,58.8,72,75,4.0,broken clouds
653,Wakefield,GB,53.6809,-1.499,53.83,82,34,5.77,scattered clouds
654,Aksarka,RU,66.5606,67.7975,2.26,96,100,16.44,light snow
655,Lahij,YE,13.1667,44.5833,74.14,57,12,2.59,few clouds
656,Ostersund,SE,63.1792,14.6357,34.25,93,40,27.63,scattered clouds
657,Zhezkazgan,KZ,47.8043,67.7144,11.26,95,59,7.67,broken clouds
658,Toktogul,KG,41.8708,72.9402,25.72,48,1,3.74,clear sky
659,Atasu,KZ,48.6814,71.6433,-2.52,84,7,4.16,clear sky
660,Aranjuez,ES,40.0311,-3.6025,54.25,82,16,12.8,few clouds
661,Tateyama,JP,34.9833,139.8667,51.82,69,0,11.41,clear sky
662,Bilibino,RU,68.0546,166.4372,-21.6,96,11,4.14,few clouds
663,Terracina,IT,41.2863,13.2217,57.34,72,6,3.89,clear sky
664,Kysyl-Syr,RU,63.8986,122.7617,-27.04,100,21,1.54,few clouds
665,Ouadda,CF,8.0777,22.4007,72.52,45,34,1.5,scattered clouds
666,Orlovskiy,RU,46.8714,42.0592,38.93,92,100,6.11,overcast clouds
667,Porto Velho,BR,-8.7619,-63.9039,84.25,65,75,6.91,broken clouds
668,Itarema,BR,-2.9248,-39.9167,81.27,78,12,18.37,few clouds
669,Itoman,JP,26.1247,127.6694,71.62,88,20,10.36,few clouds
670,Kasongo,CD,-4.45,26.6667,67.84,92,98,3.11,light rain
671,Zhangye,CN,38.9342,100.4517,28.98,35,97,13.89,overcast clouds
672,Nizhniy Kuranakh,RU,58.8353,125.4869,-17.99,99,30,1.97,scattered clouds
673,Laranjeiras Do Sul,BR,-25.4078,-52.4161,64.27,78,6,4.7,clear sky
674,Husavik,IS,66.0449,-17.3389,31.91,93,100,3.38,light snow
675,Nanyamba,TZ,-10.6833,39.8333,75.52,97,20,2.28,few clouds
676,Salta,AR,-24.7859,-65.4117,79.09,36,75,10.36,broken clouds
677,Cap Malheureux,MU,-19.9842,57.6142,75.69,68,13,4.0,few clouds
678,Limbang,MY,4.75,115.0,79.11,97,88,2.08,overcast clouds
679,College,US,64.8569,-147.8028,-3.78,79,20,3.44,few clouds
680,Danjiangkou,CN,32.5428,111.5086,56.66,74,100,2.93,overcast clouds
681,Taoudenni,ML,22.6783,-3.9836,76.95,24,27,9.57,scattered clouds
682,Rapid Valley,US,44.0625,-103.1463,53.56,20,75,3.0,broken clouds
683,Kuryk,KZ,43.2,51.65,39.18,45,32,14.76,scattered clouds
